url,page_type,cidade,title_current,title_length,title_mobile_length,title_issues,meta_current,meta_length,meta_mobile_length,meta_issues,total_issues,status
goiania-go/manutencao-empilhadeira/index.html,manutencao,Goiania,Manutenção de Empilhadeira em Goiânia | Preventiva e Corretiva | Movemáquinas,77,50,"Title muito longo (77 chars, ideal <70); Marca 'Clark' ausente (recomendado para diferencial)","Manutenção preventiva e corretiva de empilhadeira em Goiânia. Planos mensais, tecnicos certificados Clark, atendimento no Distrito Industrial Leste, Ceasa e BR-153. Movemaquinas: +20 anos de mercado.",199,120,"Meta muito longa (199 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",4,⚠️ 4 issue(s)
goiania-go/pecas-e-assistencia-empilhadeira/index.html,pecas,Goiania,Peças para Empilhadeira em Goiânia | Originais Clark | Movemáquinas,67,50,✅,"Peças originais Clark e assistência técnica para empilhadeira em Goiânia. Garfos, mastro, hidráulico, elétrico. Distribuidor exclusivo Goiás e DF. Técnicos certificados, entrega no mesmo dia. Movemáquinas.",205,120,"Meta muito longa (205 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",3,⚠️ 3 issue(s)
index.html,home,Jrios,"Movemáquinas | Aluguel, Venda e Peças Clark | Aqui Sua Operação Nunca Para",74,50,"Title muito longo (74 chars, ideal <70)","Distribuidor Clark. Aluguel, venda e manutenção de empilhadeiras, plataformas e transpaleteiras. Curso NR-11. Atendemos Goiás, DF e Centro-Oeste com 20+ anos.",158,120,✅,1,⚠️ 1 issue(s)
inhumas-go/aluguel-de-empilhadeira-combustao/index.html,aluguel,Inhumas,Empilhadeira a Combustão para Aluguel em Inhumas-GO | Movemáquinas,66,50,Marca 'Clark' ausente (recomendado para diferencial),"Empilhadeira Clark a combustão para aluguel em Inhumas-GO. Modelos L25, GTS, S-Series e C-Series de 2.000 a 8.000 kg. Ideal para polo têxtil, indústria alimentícia e armazéns de grãos. Manutenção inclusa, entrega via GO-070 no mesmo dia. Valor sob consulta.",257,120,"Meta muito longa (257 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
inhumas-go/aluguel-de-plataforma-elevatoria-articulada/index.html,aluguel,Inhumas,Plataforma Articulada para Locação em Inhumas-GO | Movemáquinas,63,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Plataforma articulada de 12 e 15 metros para locação em Inhumas-GO. Braço hidráulico com alcance lateral para manutenção de galpões têxteis, coberturas de armazéns e estruturas do Distrito Industrial. Diesel ou elétrica, manutenção inclusa. Entrega pela GO-070 no mesmo dia.",274,120,"Meta muito longa (274 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",4,⚠️ 4 issue(s)
inhumas-go/aluguel-de-plataforma-elevatoria-tesoura/index.html,aluguel,Inhumas,Plataforma Tesoura para Locação em Inhumas-GO | Movemáquinas,60,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Locação de plataforma tesoura em Inhumas: elétrica 8-10m para fábricas de confecções e diesel 12-15m para galpões industriais. Manutenção no contrato, entrega via GO-070 no mesmo dia. Movemáquinas: +20 anos.",207,120,"Meta muito longa (207 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
inhumas-go/aluguel-de-transpaleteira/index.html,aluguel,Inhumas,Transpaleteira Elétrica para Locação em Inhumas-GO | Movemáquinas,65,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Locação de transpaleteira elétrica Clark em Inhumas. Modelos WPio15, PWio20, PPXs20, SWX16 e WPX35 com lítio 24V para fábricas de confecções, indústrias alimentícias e armazéns de grãos. Frete pela GO-070 incluso, manutenção no contrato.",237,120,"Meta muito longa (237 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
inhumas-go/curso-de-operador-de-empilhadeira/index.html,curso,Inhumas,Curso de Operador de Empilhadeira NR-11 em Inhumas-GO | Movemáquinas,68,50,Marca 'Clark' ausente (recomendado para diferencial),"Treinamento NR-11 para operadores de empilhadeira em Inhumas. Formação prática com Clark voltada ao polo têxtil e de confecções do Distrito Industrial, fábricas de alimentos e armazéns de grãos da zona agrícola. 22h, certificado nacional válido 2 anos. Turmas presenciais e In Company nas indústrias da GO-070.",310,120,"Meta muito longa (310 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
inhumas-go/index.html,other,Move Maquinas Seo,Aluguel de Equipamentos em Inhumas | Movemáquinas,49,49,✅,"Locação de empilhadeiras, plataformas elevatórias e transpaleteiras em Inhumas, GO. Frota Clark, manutenção inclusa, entrega rápida. Movemáquinas.",146,120,✅,0,✅ OK
inhumas-go/manutencao-empilhadeira/index.html,manutencao,Inhumas,Manutenção de Empilhadeira em Inhumas | Preventiva e Corretiva Clark | Movemáquinas,83,50,"Title muito longo (83 chars, ideal <70)","Manutenção preventiva e corretiva de empilhadeira em Inhumas. Técnicos certificados Clark, atendimento in loco, plano de revisões. Movemáquinas: +20 anos no mercado.",165,120,"Meta muito longa (165 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s)
inhumas-go/pecas-e-assistencia-empilhadeira/index.html,pecas,Inhumas,Peças para Empilhadeira em Inhumas | Assistência Clark | Movemáquinas,69,50,✅,"Peças originais Clark e assistência técnica para empilhadeira em Inhumas. Garfos, mastro, hidráulico, motor. Entrega rápida, técnicos certificados. Movemáquinas: +20 anos de mercado.",182,120,"Meta muito longa (182 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",2,⚠️ 2 issue(s)
itumbiara-go/aluguel-de-empilhadeira-combustao/index.html,aluguel,Itumbiara,Locação de Empilhadeira a Combustão em Itumbiara-GO | Movemáquinas,66,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Empilhadeira Clark GLP e diesel para locação em Itumbiara valor sob consulta. Modelos L25, GTS, S-Series e C-Series de 2.000 a 8.000 kg. Para frigoríficos JBS/BRF, armazéns Caramuru/Cargill e usinas de etanol. Manutenção inclusa, suporte técnico em horário comercial.",267,120,"Meta muito longa (267 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
itumbiara-go/aluguel-de-plataforma-elevatoria-articulada/index.html,aluguel,Itumbiara,Plataforma Articulada para Locacao em Itumbiara-GO | Movemáquinas,65,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Locacao de plataforma articulada 12 e 15m em Itumbiara-GO. Ideal para manutencao em frigorificos JBS/BRF, silos de armazens Caramuru/Cargill e estruturas no DIAGRI. Diesel ou eletrica, manutencao inclusa. Entrega via BR-153.",224,120,"Meta muito longa (224 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
itumbiara-go/aluguel-de-plataforma-elevatoria-tesoura/index.html,aluguel,Itumbiara,Plataforma Tesoura para Locação em Itumbiara-GO | Movemáquinas,62,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Plataforma tesoura elétrica e diesel para locação em Itumbiara: 8 a 15 m de altura de trabalho para frigoríficos, usinas de etanol e galpões do DIAGRI. Manutenção inclusa no contrato, entrega via BR-153. Movemáquinas.",217,120,"Meta muito longa (217 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
itumbiara-go/aluguel-de-transpaleteira/index.html,aluguel,Itumbiara,Locação de Transpaleteira Elétrica em Itumbiara-GO | Movemáquinas,65,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Transpaleteira elétrica Clark para locação em Itumbiara. Modelos WPio15, PWio20, PPXs20, SWX16 e WPX35 com lítio 24V para câmaras frias de frigoríficos JBS/BRF a -18°C e docas de cooperativas agrícolas Caramuru/Cargill. Manutenção inclusa, entrega via BR-153.",259,120,"Meta muito longa (259 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
itumbiara-go/curso-de-operador-de-empilhadeira/index.html,curso,Itumbiara,Curso de Operador de Empilhadeira NR-11 em Itumbiara-GO | Movemáquinas,70,50,Marca 'Clark' ausente (recomendado para diferencial),"Treinamento NR-11 para operadores de empilhadeira em Itumbiara. Formação prática com Clark voltada ao frigoríficos JBS e BRF, cooperativas Caramuru e Cargill, usinas de etanol e armazéns do DIAGRI. 22h, certificado nacional válido 2 anos. Turmas presenciais e In Company nas indústrias da BR-153.",296,120,"Meta muito longa (296 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
itumbiara-go/index.html,other,Move Maquinas Seo,Aluguel de Equipamentos em Itumbiara | Movemáquinas,51,50,✅,"Locação de empilhadeiras, plataformas elevatórias e transpaleteiras em Itumbiara, GO. Frota Clark, manutenção inclusa, entrega rápida. Movemáquinas.",148,120,✅,0,✅ OK
itumbiara-go/manutencao-empilhadeira/index.html,manutencao,Itumbiara,Manutenção de Empilhadeira em Itumbiara | Preventiva e Corretiva Clark | Movemáquinas,85,50,"Title muito longo (85 chars, ideal <70)","Manutenção preventiva e corretiva de empilhadeira em Itumbiara. Técnicos certificados Clark, atendimento in loco, plano de revisões. Movemáquinas: +20 anos no mercado.",167,120,"Meta muito longa (167 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s)
itumbiara-go/pecas-e-assistencia-empilhadeira/index.html,pecas,Itumbiara,Peças para Empilhadeira em Itumbiara | Assistência Clark | Movemáquinas,71,50,"Title muito longo (71 chars, ideal <70)","Peças originais Clark e assistência técnica para empilhadeira em Itumbiara. Garfos, mastro, hidráulico, motor. Entrega rápida, técnicos certificados. Movemáquinas: +20 anos de mercado.",184,120,"Meta muito longa (184 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s)
luziania-go/aluguel-de-empilhadeira-combustao/index.html,aluguel,Luziania,Empilhadeira a Combustão para Alugar em Luziânia-GO | Movemáquinas,66,50,Marca 'Clark' ausente (recomendado para diferencial),"Empilhadeira Clark GLP e diesel para locação em Luziânia valor sob consulta. Modelos L25, GTS, S-Series e C60-80 de 2.000 a 8.000 kg. Ideal para o DIAL, armazéns de grãos e metalúrgicas da BR-040. Manutenção inclusa, entrega programada.",236,120,"Meta muito longa (236 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
luziania-go/aluguel-de-plataforma-elevatoria-articulada/index.html,aluguel,Luziania,Plataforma Articulada para Locação em Luziânia-GO | Movemáquinas,64,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Locação de plataforma articulada 12 e 15m em Luziânia-GO. Ideal para manutenção de silos e galpões agrícolas, obras de construção civil e coberturas industriais no DIAL. Diesel ou elétrica, manutenção inclusa. Despacho pela BR-040.",231,120,"Meta muito longa (231 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",4,⚠️ 4 issue(s)
luziania-go/aluguel-de-plataforma-elevatoria-tesoura/index.html,aluguel,Luziania,Plataforma Tesoura para Locação em Luziânia-GO | Movemáquinas,61,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Plataforma tesoura em Luziânia: modelos elétricos 8-10m para galpões metalúrgicos do DIAL e diesel 12-15m para pátios agroindustriais. Manutenção no contrato, entrega via BR-040. Movemáquinas: referência em locação de plataformas.",230,120,"Meta muito longa (230 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
luziania-go/aluguel-de-transpaleteira/index.html,aluguel,Luziania,Locação de Transpaleteira Elétrica em Luziânia-GO | Movemáquinas,64,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Transpaleteira elétrica Clark para locação em Luziânia. Modelos WPio15, PWio20, SWX16 e WPX35 com lítio 24V para movimentação de paletes em indústrias alimentícias e químicas do DIAL, armazéns de grãos da BR-040 e metalúrgicas. Manutenção inclusa, entrega no mesmo dia.",269,120,"Meta muito longa (269 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
luziania-go/curso-de-operador-de-empilhadeira/index.html,curso,Luziania,Curso de Operador de Empilhadeira NR-11 em Luziânia-GO | Movemáquinas,69,50,Marca 'Clark' ausente (recomendado para diferencial),"Treinamento NR-11 para operadores de empilhadeira em Luziânia. Formação prática com Clark voltada ao DIAL com 1.500 indústrias — metalurgia pesada, processamento de alimentos e complexo químico. 22h, certificado nacional válido 2 anos. Turmas presenciais e In Company nas indústrias da BR-040.",293,120,"Meta muito longa (293 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
luziania-go/index.html,other,Move Maquinas Seo,Aluguel de Equipamentos em Luziânia | Movemáquinas,50,50,✅,"Locação de empilhadeiras, plataformas elevatórias e transpaleteiras em Luziânia, GO. Frota Clark, manutenção inclusa, entrega rápida. Movemáquinas.",147,120,✅,0,✅ OK
luziania-go/manutencao-empilhadeira/index.html,manutencao,Luziania,Manutenção de Empilhadeira em Luziânia | Preventiva e Corretiva Clark | Movemáquinas,84,50,"Title muito longo (84 chars, ideal <70)","Manutenção preventiva e corretiva de empilhadeira em Luziânia. Técnicos certificados Clark, atendimento in loco, plano de revisões. Movemáquinas: +20 anos no mercado.",166,120,"Meta muito longa (166 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s)
luziania-go/pecas-e-assistencia-empilhadeira/index.html,pecas,Luziania,Peças para Empilhadeira em Luziânia | Assistência Clark | Movemáquinas,70,50,✅,"Peças originais Clark e assistência técnica para empilhadeira em Luziânia. Garfos, mastro, hidráulico, motor. Entrega rápida, técnicos certificados. Movemáquinas: +20 anos de mercado.",183,120,"Meta muito longa (183 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",2,⚠️ 2 issue(s)
politica-de-privacidade/index.html,other,Move Maquinas Seo,Politica de Privacidade | Move Maquinas,39,39,✅,"Politica de privacidade da Move Maquinas. Saiba como coletamos, usamos e protegemos seus dados pessoais em conformidade com a LGPD.",131,120,✅,0,✅ OK
senador-canedo-go/aluguel-de-empilhadeira-combustao/index.html,aluguel,Senador Canedo,Aluguel de Empilhadeira a Combustão em Senador Canedo | Movemáquinas,68,50,Marca 'Clark' ausente (recomendado para diferencial),"Empilhadeira combustão em Senador Canedo: GLP e diesel Clark 2 a 8 ton. Petroquímico, DASC, DISC. Entrega mesmo dia, manutenção 24h inclusa. Movemáquinas.",154,120,"CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",2,⚠️ 2 issue(s)
senador-canedo-go/aluguel-de-plataforma-elevatoria-articulada/index.html,aluguel,Senador Canedo,Aluguel de Plataforma Articulada em Senador Canedo | Movemáquinas,65,50,Marca 'Clark' ausente (recomendado para diferencial),"Plataforma articulada 12 e 15m em Senador Canedo: manutenção no DASC (Distrito Agroindustrial), galpões industriais e obras. Entrega no mesmo dia via BR-153. Manutenção inclusa.",177,120,"Meta muito longa (177 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s)
senador-canedo-go/aluguel-de-plataforma-elevatoria-tesoura/index.html,aluguel,Senador Canedo,Aluguel de Plataforma Elevatória Tesoura em Senador Canedo | Movemáquinas,73,50,"Title muito longo (73 chars, ideal <70); Marca 'Clark' ausente (recomendado para diferencial)","Plataforma tesoura em Senador Canedo: elétrica para galpões do DASC/DISC, diesel para pátios petroquímicos. 8 a 15m, entrega no mesmo dia. Movemáquinas.",152,120,"CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
senador-canedo-go/aluguel-de-transpaleteira/index.html,aluguel,Senador Canedo,Aluguel de Transpaleteira Elétrica em Senador Canedo | Movemáquinas,67,50,Marca 'Clark' ausente (recomendado para diferencial),"Transpaleteira elétrica Clark em Senador Canedo: lítio 24V para indústrias do DISC, patolada para DASC. 5 modelos, entrega mesmo dia. Movemáquinas.",147,120,"CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",3,⚠️ 3 issue(s)
senador-canedo-go/curso-de-operador-de-empilhadeira/index.html,curso,Senador Canedo,Curso de Operador de Empilhadeira NR-11 em Senador Canedo | Movemáquinas,72,50,"Title muito longo (72 chars, ideal <70); Marca 'Clark' ausente (recomendado para diferencial)","Curso NR-11 em Senador Canedo: certificação para operadores do petroquímico, DASC e DISC. In-company, +4.000 formados. Movemáquinas.",132,120,"CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
senador-canedo-go/index.html,other,Move Maquinas Seo,Aluguel de Equipamentos em Senador Canedo | Movemáquinas,56,50,✅,"Locação de empilhadeiras, plataformas elevatórias e transpaleteiras em Senador Canedo, GO. Frota Clark, manutenção inclusa, entrega rápida. Movemáquinas.",153,120,✅,0,✅ OK
senador-canedo-go/manutencao-empilhadeira/index.html,manutencao,Senador Canedo,Manutenção de Empilhadeira em Senador Canedo | Preventiva e Corretiva Clark | Movemáquinas,90,50,"Title muito longo (90 chars, ideal <70)","Manutenção preventiva e corretiva de empilhadeira em Senador Canedo. Técnicos certificados Clark, atendimento in loco, plano de revisões. Movemáquinas: +20 anos no mercado.",172,120,"Meta muito longa (172 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s)
senador-canedo-go/pecas-e-assistencia-empilhadeira/index.html,pecas,Senador Canedo,Peças para Empilhadeira em Senador Canedo | Assistência Clark | Movemáquinas,76,50,"Title muito longo (76 chars, ideal <70)","Peças originais Clark e assistência técnica para empilhadeira em Senador Canedo. Garfos, mastro, hidráulico, motor. Entrega rápida, técnicos certificados. Movemáquinas: +20 anos de mercado.",189,120,"Meta muito longa (189 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
servicos/index.html,other,Move Maquinas Seo,Serviços de Locação de Empilhadeiras | Movemáquinas,51,50,✅,"Aluguel de empilhadeiras, plataformas elevatórias e transpaleteiras em Goiás e DF. Frota Clark, manutenção inclusa. Entrega no mesmo dia em Goiânia.",148,120,✅,0,✅ OK
sobre/index.html,other,Move Maquinas Seo,Sobre a Movemáquinas | Distribuidora Clark em Goiânia,53,50,✅,"Conheça a Movemáquinas: +20 anos no mercado, distribuidora Clark em Goiás, locação de empilhadeiras com manutenção inclusa. +500 clientes em GO, DF e TO.",153,120,✅,0,✅ OK
termos-de-uso/index.html,other,Move Maquinas Seo,Termos de Uso | Move Maquinas,29,29,✅,"Termos de uso do site Move Maquinas. Condicoes para uso do site, orcamentos, contratacao de locacao de equipamentos e servicos.",127,120,✅,0,✅ OK
trabalhe-conosco/index.html,other,Move Maquinas Seo,Trabalhe Conosco | Move Maquinas — Vagas em Goiania,51,50,✅,"Faca parte da equipe Move Maquinas em Goiania. Vagas para tecnico de manutencao, operador de empilhadeira, vendedor e mais. +20 anos no mercado.",144,120,✅,0,✅ OK
trindade-go/aluguel-de-empilhadeira-combustao/index.html,aluguel,Trindade,Locação de Empilhadeira a Combustão em Trindade-GO | Movemáquinas,65,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Clark Combustão Trindade a combustão para locação em Trindade-GO: L25, GTS, S-Series e C-Series de 2.000 a 8.000 kg. GLP ou diesel, manutenção inclusa no contrato. Entrega pela GO-060 no mesmo dia. Valor sob consulta.",217,120,"Meta muito longa (217 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
trindade-go/aluguel-de-plataforma-elevatoria-articulada/index.html,aluguel,Trindade,Plataforma Elevatória Articulada para Locação em Trindade-GO | Movemáquinas,75,50,"Title muito longo (75 chars, ideal <70); Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial)","Plataforma articulada 12 e 15m para locação em Trindade-GO. Braço hidráulico para obras residenciais em altura, construção de condomínios e manutenção de edifícios no setor de expansão. Diesel ou elétrica, manutenção no contrato, entrega pela GO-060.",250,120,"Meta muito longa (250 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",6,⚠️ 6 issue(s)
trindade-go/aluguel-de-plataforma-elevatoria-tesoura/index.html,aluguel,Trindade,Plataforma Tesoura para Locação em Trindade-GO | Movemáquinas,61,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Locação de plataforma tesoura em Trindade-GO: modelos elétricos 8-10m para galpões comerciais da GO-060 e diesel 12-15m para obras e condomínios industriais. Manutenção no contrato, entrega rápida via GO-060. Movemáquinas.",222,120,"Meta muito longa (222 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
trindade-go/aluguel-de-transpaleteira/index.html,aluguel,Trindade,Locação de Transpaleteira Elétrica em Trindade-GO | Movemáquinas,64,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Transpaleteira elétrica Clark para locação em Trindade-GO. Modelos WPio15, PWio20, PPXs20, SWX16 e WPX35 com lítio 24V para supermercados, CDs emergentes da GO-060 e depósitos de materiais de construção. Manutenção inclusa, entrega no mesmo dia.",245,120,"Meta muito longa (245 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
trindade-go/curso-de-operador-de-empilhadeira/index.html,curso,Trindade,Curso de Operador de Empilhadeira NR-11 em Trindade-GO | Movemáquinas,69,50,Marca 'Clark' ausente (recomendado para diferencial),"Treinamento NR-11 para operadores de empilhadeira em Trindade. Formação prática com Clark voltada ao canteiros de obra de condomínios, centros de distribuição e galpões industriais em implantação na GO-060. 22h, certificado nacional válido 2 anos. Turmas presenciais e In Company nas indústrias da GO-060.",305,120,"Meta muito longa (305 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
trindade-go/index.html,other,Move Maquinas Seo,Aluguel de Equipamentos em Trindade | Movemáquinas,50,50,✅,"Locação de empilhadeiras, plataformas elevatórias e transpaleteiras em Trindade, GO. Frota Clark, manutenção inclusa, entrega rápida. Movemáquinas.",147,120,✅,0,✅ OK
trindade-go/manutencao-empilhadeira/index.html,manutencao,Trindade,Manutenção de Empilhadeira em Trindade | Preventiva e Corretiva Clark | Movemáquinas,84,50,"Title muito longo (84 chars, ideal <70)","Manutenção preventiva e corretiva de empilhadeira em Trindade. Técnicos certificados Clark, atendimento in loco, plano de revisões. Movemáquinas: +20 anos no mercado.",166,120,"Meta muito longa (166 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",3,⚠️ 3 issue(s)
trindade-go/pecas-e-assistencia-empilhadeira/index.html,pecas,Trindade,Peças para Empilhadeira em Trindade | Assistência Clark | Movemáquinas,70,50,✅,"Peças originais Clark e assistência técnica para empilhadeira em Trindade. Garfos, mastro, hidráulico, motor. Entrega rápida, técnicos certificados. Movemáquinas: +20 anos de mercado.",183,120,"Meta muito longa (183 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",2,⚠️ 2 issue(s)
uruacu-go/aluguel-de-empilhadeira-combustao/index.html,aluguel,Uruacu,Locação de Empilhadeira a Combustão em Uruaçu-GO | Movemáquinas,63,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Empilhadeira a combustão Clark para locação em Uruaçu-GO valor sob consulta. Modelos L25, GTS, S-Series e C-Series de 2.000 a 8.000 kg. Ideal para frigoríficos, armazéns de grãos e Distrito Agroindustrial. Manutenção inclusa no contrato.",237,120,"Meta muito longa (237 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
uruacu-go/aluguel-de-plataforma-elevatoria-articulada/index.html,aluguel,Uruacu,Plataforma Articulada para Locação em Uruaçu-GO | Movemáquinas,62,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Locação de plataforma articulada 12 e 15m em Uruaçu. Braço articulado para manutenção de silos, armazéns de grãos e galpões do Distrito Agroindustrial. Diesel ou elétrica, manutenção inclusa. Entrega pela BR-153.",212,120,"Meta muito longa (212 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.)",4,⚠️ 4 issue(s)
uruacu-go/aluguel-de-plataforma-elevatoria-tesoura/index.html,aluguel,Uruacu,Plataforma Tesoura para Locação em Uruaçu-GO | Movemáquinas,59,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Plataforma tesoura em Uruaçu-GO: elétrica 8-10m para frigoríficos e laticínios, diesel 12-15m para armazéns de grãos e galpões do Distrito Agroindustrial. Manutenção no contrato, entrega via BR-153. Movemáquinas.",212,120,"Meta muito longa (212 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
uruacu-go/aluguel-de-transpaleteira/index.html,aluguel,Uruacu,Transpaleteira Elétrica para Locação em Uruaçu-GO | Movemáquinas,64,50,Keyword 'aluguel/alugar' ausente; Marca 'Clark' ausente (recomendado para diferencial),"Transpaleteira elétrica Clark para locação em Uruaçu-GO. Modelos WPio15, PWio20, PPXs20, SWX16 e WPX35 com lítio 24V para frigoríficos de aves e suínos, laticínios e armazéns do Distrito Agroindustrial. Entrega via BR-153, manutenção inclusa.",242,120,"Meta muito longa (242 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",5,⚠️ 5 issue(s)
uruacu-go/curso-de-operador-de-empilhadeira/index.html,curso,Uruacu,Curso de Operador de Empilhadeira NR-11 em Uruaçu-GO | Movemáquinas,67,50,Marca 'Clark' ausente (recomendado para diferencial),"Treinamento NR-11 para operadores de empilhadeira em Uruaçu. Formação prática com Clark voltada ao Distrito Agroindustrial com 258 mil m² e 31 empresas — frigoríficos de aves e suínos, laticínios, metalúrgicas. 22h, certificado nacional válido 2 anos. Turmas presenciais e In Company nas indústrias da BR-153.",309,120,"Meta muito longa (309 chars, ideal <160); CTA ausente na parte mobile (adicione: chamar, solicitar, etc.); Diferencial ausente na parte mobile",4,⚠️ 4 issue(s)
